,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,CREDIT,TERM,FST_PAYMENT,WORK_TIME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
4147,61975543,0,42,1,0,0,1,1,10000.0,0,0,от 10000 до 20000 руб.,22980.0,6,4000.0,84.0,1,0.0
4148,61975692,1,53,1,0,0,0,0,20000.0,0,1,от 10000 до 20000 руб.,11800.0,12,1400.0,27.0,1,1.0
4149,61975769,0,24,1,0,0,0,0,20000.0,0,0,от 20000 до 50000 руб.,17111.0,12,2567.0,40.0,1,0.0
4150,61975847,0,35,1,0,1,1,1,8100.0,0,1,от 10000 до 20000 руб.,10990.0,6,5000.0,36.0,1,0.0
4151,61975997,0,30,1,0,0,1,1,35000.0,0,0,свыше 50000 руб.,70360.0,12,25000.0,4.0,1,0.0
4152,61976033,0,25,1,0,0,1,1,14000.0,0,0,от 20000 до 50000 руб.,26875.0,8,7964.0,12.0,1,0.0
4153,61976277,0,48,1,0,1,2,2,27000.0,0,0,от 20000 до 50000 руб.,42300.0,6,4700.0,120.0,1,0.0
4154,61976410,0,38,1,0,1,1,0,18000.0,1,0,от 20000 до 50000 руб.,6170.0,3,5000.0,15.0,1,1.0
4155,61976722,1,40,1,0,1,2,1,14000.0,0,0,от 10000 до 20000 руб.,3413.0,3,854.0,328.0,1,1.0
4156,61976734,0,30,1,0,1,0,0,8000.0,0,0,от 10000 до 20000 руб.,14860.0,24,1660.0,24.0,1,0.0
4157,61976819,0,44,1,0,1,1,0,15000.0,0,0,от 20000 до 50000 руб.,11500.0,12,1300.0,180.0,1,0.0
4158,61976893,1,26,1,0,1,0,0,35000.0,1,0,от 20000 до 50000 руб.,33570.0,10,3730.0,24.0,1,0.0
4159,61976899,0,44,1,0,1,2,0,6000.0,0,0,от 10000 до 20000 руб.,3955.0,10,440.0,6.0,1,0.0
4160,61977029,0,29,1,0,0,0,0,42000.0,0,1,свыше 50000 руб.,17117.0,6,6000.0,48.0,1,1.0
4161,62014127,0,47,1,0,1,2,2,20000.0,0,0,от 20000 до 50000 руб.,26800.0,8,25000.0,96.0,1,0.0
4162,62014162,0,54,1,0,1,2,0,30000.0,1,1,от 20000 до 50000 руб.,73300.0,36,75500.0,12.0,1,0.0
4163,62014195,0,27,1,0,0,0,0,13000.0,0,1,от 10000 до 20000 руб.,28590.0,10,4000.0,36.0,1,0.0
4164,62014202,1,49,1,0,1,1,1,23000.0,0,0,от 20000 до 50000 руб.,90200.0,24,13000.0,120.0,1,0.0
4165,62014273,1,24,1,0,0,0,0,15000.0,0,0,от 10000 до 20000 руб.,33358.84,12,0.0,9.0,1,0.0
4166,62014311,1,26,1,0,1,1,1,6500.0,0,0,от 20000 до 50000 руб.,6000.0,6,700.0,24.0,1,0.0
4167,62014334,1,53,1,0,1,1,1,9000.0,1,0,от 5000 до 10000 руб.,23315.0,24,2600.0,240.0,1,0.0
4168,62014480,0,29,1,0,1,1,1,8000.0,0,1,от 5000 до 10000 руб.,3350.0,6,500.0,36.0,1,0.0
4169,62014487,0,35,1,0,0,2,2,20000.0,1,0,от 20000 до 50000 руб.,23000.0,6,4081.0,5.0,1,0.0
4170,62014775,0,59,0,1,1,0,0,7300.0,0,0,от 10000 до 20000 руб.,16000.0,6,5000.0,,1,0.0
4171,62015132,0,31,1,0,1,2,2,14000.0,1,0,от 20000 до 50000 руб.,20630.0,12,2300.0,93.0,1,0.0
4172,62015332,0,27,1,0,1,1,1,14000.0,0,0,от 20000 до 50000 руб.,14133.0,12,437.0,96.0,1,0.0
4173,62015349,1,37,1,0,0,1,1,5500.0,1,0,от 5000 до 10000 руб.,7422.0,12,1350.0,7.0,1,0.0
4174,62015695,0,41,1,0,0,3,3,7000.0,0,0,от 5000 до 10000 руб.,9800.0,6,4000.0,192.0,1,0.0
4175,62015905,0,55,1,0,0,2,0,35000.0,0,0,от 20000 до 50000 руб.,17590.0,10,1960.0,360.0,1,0.0
4176,62015948,1,31,1,0,1,1,1,16000.0,1,0,от 10000 до 20000 руб.,9900.0,10,1100.0,132.0,1,0.0
4177,62015966,0,34,1,0,1,1,1,12000.0,1,0,от 10000 до 20000 руб.,21586.0,6,10000.0,30.0,1,0.0
4178,62016020,0,33,1,0,0,2,2,7800.0,0,0,от 10000 до 20000 руб.,9720.0,6,5000.0,36.0,1,0.0
4179,62016178,0,27,1,0,1,0,0,4500.0,1,0,от 10000 до 20000 руб.,5827.0,7,1100.0,12.0,2,0.0
4180,62016224,0,45,1,0,1,0,0,6000.0,0,0,от 10000 до 20000 руб.,6375.0,6,0.0,18.0,1,0.0
4181,62016283,0,29,1,0,0,0,0,20000.0,0,0,от 10000 до 20000 руб.,14397.0,8,1600.0,24.0,1,0.0
4182,62016323,0,40,1,0,1,2,1,12000.0,0,0,от 10000 до 20000 руб.,17540.0,18,2000.0,36.0,1,0.0
4183,62016339,0,50,1,0,0,0,0,20000.0,0,0,от 20000 до 50000 руб.,26790.0,5,0.0,60.0,1,0.0
4184,62016417,0,58,0,1,1,1,0,7400.0,1,0,от 5000 до 10000 руб.,7763.0,6,1000.0,,1,0.0
4185,62016577,0,55,1,0,0,0,0,11000.0,0,0,от 10000 до 20000 руб.,10500.0,6,2000.0,348.0,1,0.0
4186,62016631,1,43,1,0,0,1,1,16000.0,1,0,от 20000 до 50000 руб.,27990.91,10,5000.0,96.0,1,0.0
4187,62016857,0,26,1,0,0,0,0,15000.0,0,0,от 10000 до 20000 руб.,16635.0,10,2935.0,37.0,1,0.0
4188,62016860,0,41,1,0,0,3,3,50000.0,1,0,свыше 50000 руб.,20800.0,6,16000.0,132.0,1,0.0
4189,62016913,1,24,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,4905.0,5,545.0,36.0,1,1.0
4190,62016940,0,58,0,1,1,0,0,7000.0,0,0,от 10000 до 20000 руб.,13287.0,12,2000.0,,1,0.0
4191,62017139,0,33,1,0,0,0,0,10000.0,0,0,от 10000 до 20000 руб.,14469.0,12,450.0,228.0,2,0.0
4192,62017202,0,39,1,0,0,1,0,8000.0,0,1,от 10000 до 20000 руб.,18360.0,12,1000.0,12.0,1,0.0
4193,62017262,0,24,1,0,0,0,0,18000.0,0,0,от 20000 до 50000 руб.,10000.0,6,3000.0,12.0,1,0.0
4194,62017514,0,28,1,0,1,2,2,12000.0,1,0,от 20000 до 50000 руб.,34641.0,10,3850.0,12.0,1,0.0
4195,62017527,0,35,1,0,1,0,0,15000.0,1,0,от 20000 до 50000 руб.,8330.0,6,5000.0,60.0,1,0.0
4196,62017535,0,45,1,0,1,3,1,6000.0,1,0,от 5000 до 10000 руб.,12048.0,6,8000.0,204.0,1,0.0
4197,62018063,0,41,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,21726.0,12,2414.0,36.0,1,0.0
4198,62018073,0,61,0,1,0,3,1,7000.0,0,0,от 10000 до 20000 руб.,7100.0,12,0.0,,1,0.0
4199,62018147,0,37,1,0,0,2,2,12000.0,0,0,от 10000 до 20000 руб.,22390.0,10,2500.0,18.0,1,0.0
4200,62018366,0,33,1,0,0,1,1,17000.0,1,0,от 20000 до 50000 руб.,23944.0,12,3602.0,96.0,1,0.0
4201,62018407,0,48,1,0,0,3,1,28000.0,0,1,от 20000 до 50000 руб.,70000.0,6,15000.0,24.0,1,0.0
4202,62018412,1,42,1,0,1,2,1,12800.0,1,0,от 20000 до 50000 руб.,10010.0,12,1200.0,18.0,1,0.0
4203,62018568,0,61,0,1,1,1,0,6200.0,1,0,от 10000 до 20000 руб.,4110.0,6,500.0,,1,0.0
4204,62018715,0,26,1,0,1,0,0,8000.0,0,0,от 20000 до 50000 руб.,18820.0,6,2680.0,48.0,1,0.0
4205,62018787,0,28,1,0,1,1,1,8000.0,1,0,от 10000 до 20000 руб.,2447.0,6,500.0,60.0,1,0.0
4206,62018865,0,22,1,0,0,0,0,9000.0,1,1,от 10000 до 20000 руб.,8590.0,6,2000.0,49.0,1,0.0
4207,62018941,0,61,1,0,1,2,0,15000.0,1,0,от 20000 до 50000 руб.,34150.0,12,8000.0,216.0,1,0.0
4208,62019069,0,37,1,0,1,1,1,10700.0,0,0,от 10000 до 20000 руб.,13230.0,5,1470.0,60.0,1,0.0
4209,62019090,0,53,1,0,1,0,0,7000.0,0,0,от 10000 до 20000 руб.,20000.0,6,0.0,60.0,1,0.0
4210,62019100,0,63,0,1,0,0,0,11000.0,0,0,от 10000 до 20000 руб.,8460.0,9,540.0,,1,0.0
4211,62019203,0,39,0,1,0,1,1,6000.0,0,0,от 10000 до 20000 руб.,3430.0,6,1000.95,,1,0.0
4212,62019227,0,41,1,0,0,1,1,14000.0,0,0,от 10000 до 20000 руб.,15999.0,10,2000.0,36.0,1,0.0
4213,62019342,0,38,1,0,1,2,2,20000.0,0,0,от 20000 до 50000 руб.,28745.0,12,3200.0,108.0,1,0.0
4214,62019623,0,62,1,1,0,0,0,21000.0,1,0,от 20000 до 50000 руб.,10231.0,6,3359.0,48.0,1,0.0
4215,62019772,0,54,1,0,1,0,0,15000.0,1,0,от 10000 до 20000 руб.,7290.0,10,810.0,228.0,1,0.0
4216,62019981,0,40,1,0,0,1,1,20000.0,0,1,от 20000 до 50000 руб.,22320.0,6,2000.0,288.0,1,0.0
4217,62019982,0,23,1,0,0,0,1,24000.0,0,1,от 20000 до 50000 руб.,12490.0,10,2210.0,36.0,1,0.0
4218,62020532,0,41,1,0,0,0,0,30000.0,0,0,от 20000 до 50000 руб.,18398.0,6,10000.0,120.0,1,0.0
4219,62020672,0,30,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,28700.0,5,7200.0,60.0,1,0.0
4220,62020800,1,50,1,0,1,0,0,15500.0,1,0,от 20000 до 50000 руб.,5898.0,6,1500.0,6.0,1,0.0
4221,62021379,0,47,1,0,1,1,1,8000.0,0,0,от 10000 до 20000 руб.,7285.0,10,1365.0,204.0,1,0.0
4222,62021431,0,24,1,0,0,0,0,20000.0,1,0,от 20000 до 50000 руб.,20053.0,4,3538.92,6.0,1,0.0
4223,62021562,0,22,1,0,1,0,0,12000.0,1,0,от 10000 до 20000 руб.,5292.0,7,588.0,13.0,1,0.0
4224,62021710,1,48,1,0,0,1,0,14500.0,0,0,от 10000 до 20000 руб.,3051.0,5,339.0,60.0,1,0.0
4225,62021749,0,50,1,0,1,0,0,5700.0,0,0,от 10000 до 20000 руб.,8550.0,12,950.0,300.0,2,0.0
4226,62022008,0,47,1,0,1,2,1,8000.0,0,0,от 10000 до 20000 руб.,6290.0,6,1500.0,120.0,1,0.0
4227,62022085,0,26,1,0,0,0,0,11000.0,0,0,от 10000 до 20000 руб.,4350.0,6,2900.0,4.0,1,0.0
4228,62022171,0,39,1,0,1,1,0,7000.0,1,0,от 20000 до 50000 руб.,19189.0,6,3000.92,84.0,1,0.0
4229,62022330,0,47,1,0,0,0,0,15600.0,0,1,от 20000 до 50000 руб.,4330.0,6,1900.0,60.0,2,0.0
4230,62022352,0,33,1,0,1,1,1,14000.0,1,0,от 20000 до 50000 руб.,27816.0,12,0.0,78.0,1,0.0
4231,62022422,0,28,1,0,0,0,0,16000.0,0,0,от 20000 до 50000 руб.,10400.0,5,2000.0,30.0,1,1.0
4232,62022556,1,25,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,13999.2,12,1556.8,60.0,1,0.0
4233,62022668,0,23,1,0,1,0,0,16000.0,0,0,от 20000 до 50000 руб.,17045.0,10,7000.0,18.0,1,0.0
4234,62022736,0,27,1,0,0,1,1,25000.0,0,0,от 20000 до 50000 руб.,17091.0,10,1899.0,36.0,1,0.0
4235,62022983,0,54,1,0,1,0,0,20000.0,1,0,от 20000 до 50000 руб.,28440.0,6,3160.0,12.0,1,0.0
4236,62022989,0,57,1,1,0,1,1,15000.0,0,0,от 10000 до 20000 руб.,10773.0,10,1200.0,432.0,1,0.0
4237,62023371,0,51,1,0,1,2,0,15000.0,0,0,от 20000 до 50000 руб.,13558.0,12,1600.0,324.0,1,0.0
4238,62023475,0,32,1,0,1,0,0,15000.0,0,0,от 20000 до 50000 руб.,6544.0,6,1155.0,11.0,1,0.0
4239,62023604,0,32,1,0,0,0,0,25000.0,0,1,от 20000 до 50000 руб.,3591.0,5,399.0,4.0,1,0.0
4240,62023606,0,63,0,1,1,2,0,4500.0,0,0,до 5000 руб.,14940.0,12,1660.0,,1,0.0
4241,62023684,0,33,1,0,1,1,1,15000.0,1,0,от 20000 до 50000 руб.,17500.0,6,4000.0,3.0,1,0.0
4242,62023840,1,22,1,0,1,0,0,15000.0,0,0,от 10000 до 20000 руб.,18730.0,10,2100.0,7.0,1,0.0
4243,62023965,0,27,1,0,1,1,1,5000.0,0,0,от 10000 до 20000 руб.,3299.0,12,0.0,24.0,1,0.0
4244,62024058,0,56,1,0,0,3,1,8000.0,0,0,от 10000 до 20000 руб.,20250.0,10,2300.0,220.0,1,0.0
4245,62024113,0,33,1,0,0,1,1,7000.0,0,0,от 10000 до 20000 руб.,3050.0,6,0.0,6.0,1,0.0
4246,62024123,0,47,1,0,1,2,0,9000.0,0,0,от 10000 до 20000 руб.,9540.0,6,2000.0,312.0,2,0.0
4247,62024184,0,40,1,0,1,1,0,25000.0,0,1,от 20000 до 50000 руб.,21400.0,6,4048.0,72.0,1,0.0
4248,62024225,0,38,1,0,1,1,2,15000.0,0,0,от 20000 до 50000 руб.,15199.0,12,0.0,48.0,1,0.0
4249,62024261,1,43,1,0,0,2,2,20000.0,0,0,от 20000 до 50000 руб.,19315.0,10,10015.0,36.0,1,0.0
4250,62024377,0,47,1,0,1,2,0,25000.0,0,0,от 20000 до 50000 руб.,44560.0,9,8000.0,120.0,1,0.0
4251,62024609,0,28,1,0,0,1,1,23000.0,0,0,от 20000 до 50000 руб.,6479.0,6,1150.0,59.0,1,0.0
4252,62024627,0,59,0,1,0,2,0,35000.0,0,0,от 20000 до 50000 руб.,9009.0,6,3990.0,,1,0.0
4253,62024649,0,55,0,1,0,0,0,4500.0,0,0,от 20000 до 50000 руб.,7160.0,12,0.0,,1,0.0
4254,62024990,0,23,1,0,0,0,0,25000.0,0,0,от 20000 до 50000 руб.,18899.0,12,2100.0,48.0,1,0.0
4255,62025151,0,42,1,0,0,2,2,13000.0,0,0,от 10000 до 20000 руб.,14632.0,12,2000.0,156.0,1,0.0
4256,62025156,0,31,1,0,1,1,1,18000.0,0,1,от 20000 до 50000 руб.,2910.0,6,200.0,36.0,1,0.0
4257,62025473,0,59,0,1,1,0,0,6500.0,1,0,от 10000 до 20000 руб.,17380.0,10,2000.0,,1,0.0
4258,62025804,0,60,1,0,0,0,0,15000.0,0,0,от 20000 до 50000 руб.,29390.0,12,4000.0,391.0,1,0.0
4259,62025848,0,39,1,0,1,2,2,12000.0,0,0,от 10000 до 20000 руб.,6698.0,9,1000.0,240.0,1,0.0
4260,62026630,0,33,1,0,1,1,1,8000.0,1,0,от 10000 до 20000 руб.,10000.0,10,2100.0,24.0,1,0.0
4261,62026911,0,32,1,0,1,1,1,20000.0,0,0,от 20000 до 50000 руб.,20833.0,15,3677.0,12.0,1,0.0
4262,62027046,0,42,1,0,0,4,4,10000.0,1,0,от 10000 до 20000 руб.,18530.0,6,2350.0,24.0,1,0.0
4263,62027099,0,37,1,0,0,1,1,10000.0,0,0,от 10000 до 20000 руб.,18080.0,6,3500.0,6.0,1,0.0
4264,62027112,0,39,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,8080.0,5,4500.0,36.0,1,0.0
4265,62027220,0,61,0,1,1,0,0,8000.0,1,0,от 5000 до 10000 руб.,8500.0,6,0.0,,2,0.0
4266,62027335,0,40,1,0,0,2,2,16000.0,1,1,от 20000 до 50000 руб.,14670.0,10,2000.0,216.0,1,0.0
4267,62027377,0,24,1,0,1,1,1,10000.0,1,0,от 20000 до 50000 руб.,5760.0,24,640.0,40.0,2,0.0
4268,62027386,0,49,1,0,1,2,0,5500.0,0,0,от 5000 до 10000 руб.,14280.0,20,2520.0,132.0,1,0.0
4269,62027579,0,38,1,0,0,1,1,10000.0,0,1,от 20000 до 50000 руб.,16715.0,12,1860.0,36.0,1,0.0
4270,62027648,0,57,0,1,1,3,0,7800.0,0,0,от 10000 до 20000 руб.,11349.0,12,1261.0,,1,0.0
4271,62027741,0,31,1,0,1,0,0,35000.0,0,1,от 20000 до 50000 руб.,27796.0,6,0.0,72.0,1,0.0
4272,62027959,0,24,1,0,0,0,0,15000.0,1,0,от 10000 до 20000 руб.,20000.0,6,8450.0,24.0,1,0.0
4273,62028243,0,43,1,0,0,0,0,17000.0,0,0,от 20000 до 50000 руб.,12090.0,6,1400.0,156.0,1,0.0
4274,62028478,0,60,0,1,1,0,0,12000.0,1,0,от 10000 до 20000 руб.,9053.0,12,1597.0,,1,0.0
4275,62028625,0,52,1,0,1,0,0,15000.0,1,0,от 10000 до 20000 руб.,17000.0,12,1000.0,12.0,1,0.0
4276,62028792,0,35,1,0,1,2,2,20000.0,1,0,от 20000 до 50000 руб.,43200.0,12,10000.0,36.0,1,0.0
4277,62028799,0,26,1,0,0,0,0,30000.0,0,1,от 20000 до 50000 руб.,28469.0,12,12000.0,12.0,1,0.0
4278,62028902,0,47,1,0,0,1,1,15000.0,0,0,от 20000 до 50000 руб.,11034.0,6,1300.0,240.0,1,0.0
4279,62028923,0,34,1,0,1,1,1,8500.0,0,1,от 10000 до 20000 руб.,11189.0,10,10000.0,24.0,1,0.0
4280,62028937,0,37,1,0,1,2,2,22000.0,0,0,свыше 50000 руб.,87786.0,10,9754.0,48.0,1,0.0
4281,62028961,0,23,1,0,0,2,2,7000.0,0,0,от 5000 до 10000 руб.,17397.0,10,3000.0,6.0,1,0.0
4282,62029219,0,40,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,6990.0,6,2000.0,11.0,1,0.0
4283,62029227,0,58,1,1,1,0,0,11200.0,1,0,от 10000 до 20000 руб.,21717.0,10,2413.0,6.0,1,0.0
4284,62029263,1,33,1,0,1,1,1,8000.0,0,0,от 10000 до 20000 руб.,6050.0,6,700.0,18.0,1,0.0
4285,62029425,0,37,1,0,1,2,2,12000.0,1,0,от 10000 до 20000 руб.,21865.0,12,0.0,18.0,1,0.0
4286,62029535,0,23,1,0,0,0,0,13000.0,0,0,от 10000 до 20000 руб.,5775.0,6,1050.0,24.0,1,0.0
4287,62029612,0,29,1,0,0,0,0,20000.0,1,0,от 20000 до 50000 руб.,4490.0,6,2500.0,6.0,2,0.0
4288,62029654,0,40,1,0,1,0,1,15000.0,1,0,от 20000 до 50000 руб.,5680.0,6,1000.0,72.0,1,0.0
4289,62029713,0,24,1,0,1,0,0,7000.0,0,0,от 10000 до 20000 руб.,10300.0,12,3000.0,36.0,1,0.0
4290,62029852,0,28,1,0,0,0,0,11000.0,0,1,от 10000 до 20000 руб.,16039.0,10,4000.0,72.0,1,0.0
4291,62029928,0,40,1,0,0,2,2,10200.0,0,0,от 10000 до 20000 руб.,18610.0,12,2100.0,120.0,1,1.0
4292,62030090,0,31,1,0,1,1,1,8000.0,0,0,от 10000 до 20000 руб.,10700.0,9,0.0,108.0,1,0.0
4293,62030131,0,39,1,0,1,1,1,6000.0,0,0,от 10000 до 20000 руб.,15199.0,10,3800.2,18.0,1,0.0
4294,62030145,0,59,1,0,1,2,0,10000.0,0,0,от 10000 до 20000 руб.,5700.0,6,640.0,72.0,1,0.0
4295,62030345,0,55,1,0,1,1,0,8000.0,1,0,от 20000 до 50000 руб.,22090.0,12,2500.0,16.0,1,0.0
4296,62030443,0,50,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,4221.0,5,469.0,10000.0,1,0.0
4297,62030864,0,45,1,0,1,1,0,5000.0,1,0,от 5000 до 10000 руб.,17100.0,12,2000.0,240.0,1,0.0
4298,62030926,0,45,1,0,0,4,4,8000.0,0,1,от 10000 до 20000 руб.,2759.0,6,2758.0,24.0,1,0.0
4299,62031297,0,33,1,0,1,2,2,9500.0,1,0,от 20000 до 50000 руб.,6150.0,6,700.0,96.0,1,0.0
4300,62031338,0,34,1,0,0,1,1,22000.0,0,0,от 20000 до 50000 руб.,8598.0,5,0.0,96.0,1,0.0
4301,62031506,1,47,1,0,1,2,0,20000.0,0,0,от 20000 до 50000 руб.,38108.0,6,9528.0,20.0,1,0.0
4302,62031639,0,31,1,0,0,2,2,20000.0,0,0,от 20000 до 50000 руб.,18197.0,8,1500.0,90.0,2,0.0
4303,62031956,0,33,1,0,1,1,1,10000.0,0,0,от 20000 до 50000 руб.,19350.0,10,2150.0,156.0,1,0.0
4304,62031957,0,46,1,0,1,2,1,30000.0,1,0,свыше 50000 руб.,81743.87,20,48156.13,38.0,1,0.0
4305,62031990,0,22,1,0,0,0,0,10000.0,0,0,от 10000 до 20000 руб.,19993.0,12,18400.0,12.0,1,0.0
4306,62032022,0,31,1,0,1,0,0,20000.0,0,0,от 20000 до 50000 руб.,19799.0,12,4000.0,36.0,1,0.0
4307,62032080,0,42,1,0,1,2,2,10000.0,1,0,от 20000 до 50000 руб.,12818.0,10,1500.0,24.0,1,0.0
4308,62032105,0,45,1,0,1,1,1,7000.0,1,0,от 20000 до 50000 руб.,5058.0,5,562.0,252.0,1,0.0
4309,62032178,0,42,1,0,0,1,1,20000.0,0,1,от 20000 до 50000 руб.,9798.0,6,2000.0,60.0,1,0.0
4310,62032179,0,31,1,0,0,2,2,40000.0,1,0,от 20000 до 50000 руб.,20000.0,12,2092.94,48.0,1,0.0
4311,62032444,1,28,1,0,1,0,0,25000.0,1,0,от 20000 до 50000 руб.,30000.0,10,15000.0,84.0,1,0.0
4312,62032460,1,40,1,0,1,1,0,11000.0,1,0,от 20000 до 50000 руб.,8720.0,12,970.0,84.0,1,0.0
4313,62032704,0,55,1,0,0,1,0,15000.0,0,1,от 20000 до 50000 руб.,4400.0,4,4400.0,7.0,1,0.0
4314,62032845,0,36,1,0,0,2,2,17000.0,0,1,от 10000 до 20000 руб.,19035.0,10,2115.0,24.0,1,0.0
4315,62033359,0,39,1,0,0,1,1,22000.0,0,0,от 20000 до 50000 руб.,14800.0,6,4000.0,84.0,1,0.0
4316,62033474,0,37,1,0,1,2,2,5000.0,0,0,от 10000 до 20000 руб.,2000.0,6,600.0,84.0,1,0.0
4317,62033535,0,29,1,0,0,2,2,15000.0,0,0,от 20000 до 50000 руб.,38032.0,9,15000.0,14.0,1,0.0
4318,62033565,0,31,1,0,0,2,2,17000.0,0,0,от 20000 до 50000 руб.,3400.0,6,2000.0,24.0,1,0.0
4319,62033611,0,54,1,1,1,4,0,15000.0,1,0,от 10000 до 20000 руб.,21295.0,9,2400.0,66.0,1,0.0
4320,62033647,0,49,1,0,0,3,1,30000.0,0,0,от 20000 до 50000 руб.,18334.0,10,3300.0,84.0,1,0.0
4321,62033696,0,43,1,0,0,1,1,30000.0,1,0,от 20000 до 50000 руб.,90590.0,18,48210.0,6.0,1,0.0
4322,62033969,0,26,1,0,0,0,0,14000.0,0,1,от 20000 до 50000 руб.,4290.0,5,1000.0,36.0,1,0.0
4323,62034033,0,56,1,0,0,2,0,15000.0,0,0,от 10000 до 20000 руб.,10435.0,10,1200.0,204.0,1,0.0
4324,62034127,0,32,1,0,0,2,2,10000.0,1,0,от 10000 до 20000 руб.,7850.0,10,7000.0,108.0,1,0.0
4325,62034300,0,44,1,0,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,18819.0,12,2100.0,288.0,1,0.0
4326,62034368,0,43,1,0,1,2,1,30000.0,0,0,от 20000 до 50000 руб.,12816.0,10,1424.0,120.0,1,0.0
4327,62034726,0,34,1,0,0,1,1,19000.0,1,0,от 20000 до 50000 руб.,23400.0,10,2700.0,72.0,1,0.0
4328,62034969,0,51,1,0,1,3,3,6800.0,0,0,от 10000 до 20000 руб.,13500.0,12,1500.0,384.0,1,0.0
4329,62035034,0,40,1,0,1,1,0,20000.0,0,0,от 20000 до 50000 руб.,11396.0,6,7000.0,17.0,1,0.0
4330,62035080,0,62,1,0,0,1,1,21000.0,1,0,от 20000 до 50000 руб.,26930.0,18,2000.0,456.0,1,0.0
4331,62035093,0,31,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,6619.0,10,1170.0,60.0,1,0.0
4332,62035101,0,59,0,1,1,0,0,5000.0,0,0,от 10000 до 20000 руб.,10250.0,10,1150.0,,1,0.0
4333,62035280,0,24,1,0,0,0,0,10000.0,1,0,от 10000 до 20000 руб.,7480.0,12,840.0,9.0,1,0.0
4334,62035296,0,28,1,0,1,2,2,10000.0,1,0,от 10000 до 20000 руб.,7500.0,6,1000.0,60.0,1,0.0
4335,62035502,0,63,0,1,1,3,0,9000.0,1,0,от 10000 до 20000 руб.,10233.0,6,1806.0,,1,0.0
4336,62035660,0,61,1,1,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,9000.0,6,1000.0,360.0,1,0.0
4337,62035661,0,37,1,0,1,1,1,6300.0,0,0,от 10000 до 20000 руб.,6300.0,10,700.0,216.0,1,0.0
4338,62035662,0,28,1,0,0,2,2,15000.0,1,0,от 10000 до 20000 руб.,20519.0,12,2280.0,36.0,1,0.0
4339,62035791,0,32,1,0,1,1,1,15000.0,0,1,от 20000 до 50000 руб.,6997.0,6,6995.92,26.0,2,1.0
4340,62035811,1,42,1,0,0,0,0,22000.0,0,1,от 20000 до 50000 руб.,63700.0,6,8000.0,144.0,1,0.0
4341,62035947,0,61,0,1,1,2,0,7000.0,0,0,от 10000 до 20000 руб.,15897.0,12,2000.0,,1,0.0
4342,62036209,0,36,1,0,0,1,0,15000.0,1,0,от 20000 до 50000 руб.,33344.0,12,0.0,180.0,1,0.0
4343,62036242,0,35,1,0,1,1,1,10000.0,0,1,от 10000 до 20000 руб.,12636.0,10,2230.0,192.0,1,0.0
4344,62036519,0,44,1,0,1,1,0,12000.0,1,0,от 10000 до 20000 руб.,15857.0,12,2000.0,144.0,1,0.0
4345,62036576,0,44,1,0,1,2,0,7000.0,0,0,от 20000 до 50000 руб.,11300.0,9,0.0,36.0,1,0.0
4346,62036581,0,34,1,0,1,2,2,11000.0,1,0,от 20000 до 50000 руб.,17970.0,12,4000.0,98.0,1,0.0
4347,62036653,0,60,0,1,1,3,0,9000.0,0,0,от 20000 до 50000 руб.,22872.0,8,6777.0,,1,0.0
4348,62036779,0,63,1,0,1,1,0,12000.0,1,0,от 10000 до 20000 руб.,9999.0,6,4000.0,264.0,1,0.0
4349,62036913,0,45,1,0,1,2,0,13000.0,0,0,от 20000 до 50000 руб.,29590.0,10,3300.0,288.0,1,0.0
4350,62036997,0,37,1,0,1,2,0,5000.0,0,0,от 5000 до 10000 руб.,3528.0,6,622.0,3.0,1,0.0
4351,62037065,0,38,1,0,1,1,1,20000.0,0,0,от 10000 до 20000 руб.,6822.0,5,758.0,192.0,1,0.0
4352,62037110,0,45,1,0,1,2,0,25000.0,0,0,от 20000 до 50000 руб.,13100.0,12,1500.0,36.0,2,0.0
4353,62037186,0,47,1,0,1,1,1,35000.0,1,0,от 20000 до 50000 руб.,21600.0,6,5000.0,180.0,1,0.0
4354,62037299,0,34,1,0,1,1,1,20000.0,0,1,от 20000 до 50000 руб.,35793.0,15,6317.0,10.0,1,0.0
4355,62037617,0,28,1,0,0,1,1,15000.0,0,0,от 10000 до 20000 руб.,25760.0,18,500.0,84.0,1,0.0
4356,62037799,0,31,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,7060.0,10,800.0,120.0,1,0.0
4357,62037803,0,42,1,0,1,2,0,7850.0,0,0,от 10000 до 20000 руб.,17702.0,12,2000.0,108.0,1,0.0
